,track_id,track_name,artist,Playlist1,Playlist2,Playlist3,Playlist4,Playlist5,Playlist6,Playlist7,probabilidad de Pl1,probabilidad de Pl2,probabilidad de Pl3,probabilidad de Pl4,probabilidad de Pl5,probabilidad de Pl6,probabilidad de Pl7
37,4DkK1PenbmoVjSEFMurUFp,La Pelota,Ray Barretto,Iluminación,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Pa las caderas y el corazón,Deep in Rain,Sun is shinning,,,0.24741960923573056,0.12825875697135916,0.10904621779197675,0.09516961896005488,0.09143696755745734,,
38,3O0M8pFneR80t9aslGwqHx,Sandunguera,Los Van Van,TimeTronica,Iluminación,,,,,,0.5578925973282571,0.18082844386421332,,,,,
39,5xdBR5VSQrqcFd2w9iFIWK,La Pollera Colorá,Sonora Ponceña,Cumbiones,Iluminación,Cowboy,TimeTronica,Guapachoso,,,0.2420685959102475,0.15356020308797194,0.10660708030181498,0.09601485972081483,0.08458775178553601,,
40,3ZmIxCahvjC07OaxCIoCsM,Azuquita Pa'l Cafe,El Gran Combo De Puerto Rico,TimeTronica,Sun is shinning,Iluminación,Deep in Rain,,,,0.2282569512986872,0.1973447136777891,0.15663682756872543,0.0861025107330246,,,
41,0Y7luI0e7RPwFUw81prm0y,Bilongo,Eddie Palmieri,TimeTronica,Iluminación,Deep in Rain,Cumbiones,,,,0.2471103094709217,0.24414532168351244,0.10347209037282835,0.08003841428026678,,,
42,0csOE3awgYPfaqN5BWFbPg,La Divine,Habana con kola,TimeTronica,Iluminación,A Andrés Cepeda le gusta esto,,,,,0.35892611586245915,0.17070394323668783,0.08077826816259735,,,,
43,7KKd6mLczxaz1Jjnu6ZLBh,A Veces,Diamante Eléctrico,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,Cowboy,De guitarras y voces,Sun is shinning,Iluminación,,0.20843612545755993,0.10180618858295876,0.09670194545769775,0.09510908896445343,0.08999879460721191,0.0838983555353518,
44,2LyNql7yzPQ8cW4tpWFzVK,Llévame en un Beso,Paté de Fuá,Sun is shinning,Popsito,Cumbiones,A Andrés Cepeda le gusta esto,,,,0.27836790467554107,0.15391198626986144,0.11664395418962276,0.0989008616744371,,,
45,3u2jlo9kygiIAq7SPVuw6S,Dile a Tu Amiga,Dalmata,Deep in Rain,Pa las caderas y el corazón,A Andrés Cepeda le gusta esto,Iluminación,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,0.17396453734753758,0.14936106123891787,0.14789027167287502,0.12399427508870273,0.12063323724089998,,
46,4h3D1Fc0Uz57v03pfzepId,Óyeme Nena,Los Amigos Invisibles,TimeTronica,Iluminación,Deep in Rain,Pa las caderas y el corazón,Popsito,,,0.26717115973962996,0.14207703018819165,0.10278211518099599,0.07690676443724807,0.07644969050999056,,
47,4P1TebwKnny3sDFsdieibP,ファイヴ・スポット・アフター・ダーク,Curtis Fuller Quintet,Sun is shinning,,,,,,,0.9042381768198057,,,,,,
48,124SAS5pcGyHcyF2SmGwEg,Molino Moreno,Snarky Puppy,A Andrés Cepeda le gusta esto,Guapachoso,Cumbiones,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Iluminación,,,0.14318318953814907,0.13289180468826517,0.12943851159153089,0.1284426142075182,0.11248620091137347,,
49,08n36bdelgkTr2Xkg1O6pX,Tio Macaco,Snarky Puppy,Cumbiones,Guapachoso,,,,,,0.4558573500660697,0.29190779718529636,,,,,
50,0aWMVrwxPNYkKmFthzmpRi,Blue in Green (feat. John Coltrane & Bill Evans),Miles Davis,Sun is shinning,,,,,,,0.6666661882347077,,,,,,
51,77AzAvK1ztYLDrHPt8Lv0f,Bachata Rosa,Natalie Cole,Popsito,A Andrés Cepeda le gusta esto,Sun is shinning,Cumbiones,,,,0.20695166617224475,0.16204316782679534,0.160841113412704,0.12355597056424797,,,
52,7M2vQRhYz5lqlE6kf2j9kJ,La Reina Del Swing,La-33,Iluminación,A Andrés Cepeda le gusta esto,TimeTronica,Cumbiones,,,,0.20724455561511199,0.1665868568204406,0.13425448296825143,0.10531216042268111,,,
53,3ouNYFFQeYMJXjqGK0S1hM,Sonido Bestial,Richie Ray & Bobby Cruz,Cumbiones,Popsito,Guapachoso,,,,,0.2470660544190011,0.1939382814910478,0.1699609264017832,,,,
54,3FCN9xduajof2MGIJbWdGe,Ran Kan Kan,Tito Puente,Cumbiones,Iluminación,,,,,,0.578827199750312,0.15507959234508434,,,,,
55,2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,Juanes,TimeTronica,Deep in Rain,Cowboy,Guapachoso,Tangos y boleros,,,0.17054273209877682,0.14292910667274558,0.12403240323299375,0.09412756892708214,0.08028148677621687,,
56,2Hej26B36YlkZ97Xw4xW3M,La Fuerza del Amor,Doctor Krápula,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Deep in Rain,Pa las caderas y el corazón,Iluminación,Guapachoso,,,0.18821088537915914,0.1364893026464474,0.10565434650939295,0.09086988830151323,0.08964205391912046,,
57,6Vs3qEiLCzmBn40AcAdmz2,Bleu Citron,Dorado Schmitt,Cumbiones,Sun is shinning,,,,,,0.4157635055796695,0.33020823800090304,,,,,
58,3eBkq0Q62N2CXuJzoC0ZyE,El Watusi,Ray Barretto,Sun is shinning,Popsito,Iluminación,TimeTronica,,,,0.3284776465264789,0.1446300727668379,0.11428544754009323,0.08683808529702088,,,
59,4g2jNf6gHvNFzx5kDe2yQv,Calle Luna Calle Sol,Willie Colón,TimeTronica,Iluminación,Deep in Rain,Popsito,,,,0.23931243579357767,0.1680874201585956,0.10141908909539783,0.09147686647877926,,,
60,3nmjnQZPRjkQGZ86Z3ErG4,El Jamaiquino,Machito,TimeTronica,Iluminación,Cumbiones,,,,,0.30387305698644385,0.1946817150285872,0.11925751298197106,,,,
61,6Zsm8QFqZ4jQhrVnTkzTqA,El Raton,Cheo Feliciano,Sun is shinning,Popsito,,,,,,0.5175146959286476,0.1451243033592412,,,,,
62,6GzM5o5MZwiDhNHVYsuZr9,Ou Pas Bel,Orchestre Esperanza Et Jean Leroy,Iluminación,TimeTronica,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,Cowboy,,,0.1642395602648594,0.15025759075960382,0.12662824809643317,0.11974310805765803,0.08405503007161169,,
63,2nwZM9xPnqYCq21bizt772,Oh Yeah,Joe Cuba,Iluminación,Pa las caderas y el corazón,TimeTronica,A Andrés Cepeda le gusta esto,,,,0.24142823089212342,0.13218994748706422,0.12957461448963667,0.10451001473222309,,,
64,5KCgbNqVp6WB8Wq9ldxtyd,Bang! Bang!,Joe Cuba,Iluminación,TimeTronica,A Andrés Cepeda le gusta esto,Deep in Rain,,,,0.2570844786447788,0.17874999511755454,0.12241278531688664,0.10911125161705516,,,
65,3x2nWCAqpyAtgU7ccU0W1d,Midnight,Caravan Palace,Cumbiones,Cowboy,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Popsito,,,,0.25893191812956623,0.20209912736173535,0.09628099414079297,0.09411097899631636,,,
66,3CcjCNnZjIjnuHarx32PVE,Leena,Caravan Palace,Sun is shinning,TimeTronica,Popsito,Iluminación,,,,0.2112281211439878,0.1494647461850641,0.12923809536838402,0.11135168412211695,,,
67,2R2j9X1YjUmirjO2VMNiEJ,Aftermath,Caravan Palace,Cowboy,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,Pa las caderas y el corazón,,,,0.19900727254347092,0.19366800917562188,0.12168875448847402,0.11507604800199815,,,
68,3nBGFgfRQ8ujSmu5cGlZIU,Playing God,Polyphia,Guapachoso,Cumbiones,,,,,,0.38758817695723535,0.267343440498422,,,,,
69,46AqogC1jSpTJkXJnNc7Yz,Someone In The Crowd,Emma Stone,Guapachoso,Cowboy,Popsito,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,,0.2480748026613331,0.16853640514304857,0.12989690847123134,0.12196227012961221,,,
70,3auegbHlex889iJcOR3b92,Audition (The Fools Who Dream),Emma Stone,Sun is shinning,Popsito,,,,,,0.4474261793793553,0.26805729382507537,,,,,
71,62Q6bnB2PzTFLqfpq2DYrB,Epilogue,Justin Hurwitz,Cumbiones,,,,,,,0.730762702065022,,,,,,
72,4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Cowboy,Tangos y boleros,Pa las caderas y el corazón,,,,0.34097744347082243,0.1299888377402255,0.1253985761558337,0.12115365122859811,,,
73,1xsYj84j7hUDDnTTerGWlH,Dream On,Aerosmith,Tangos y boleros,Popsito,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,,,0.3903351560269108,0.18094362339642958,0.16637991949492234,,,,
74,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,Cowboy,Guapachoso,Popsito,,,,,0.32572973953873613,0.26913386368248104,0.08667649661271523,,,,
75,1gJVkWwEft2vwJTWhzgagx,Vida de Mis Vidas,Santiago Cruz,A Andrés Cepeda le gusta esto,Iluminación,Deep in Rain,Pa las caderas y el corazón,,,,0.17548628501288452,0.17496424184232093,0.12845450685106083,0.12148195393379174,,,
76,5b2XzjVplTXsJLBLaxx0Np,Exigimos,Doctor Krápula,Cowboy,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Guapachoso,De guitarras y voces,Deep in Rain,,,0.139679570980267,0.1338470891770424,0.13302771154899598,0.12866056230943773,0.08621778532595345,,
77,0oakHTPj4SF7Si0NAsLwi8,Las flores,Café Tacvba,Deep in Rain,TimeTronica,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,,,0.3657014343662126,0.12531478935937398,0.11595901885999102,,,,
78,4VP8QiCeaZq8BeTIUrMQOG,No You Girls,Franz Ferdinand,Deep in Rain,Tangos y boleros,TimeTronica,Guapachoso,Cowboy,,,0.14922524651965888,0.1393987363588,0.1367273485994184,0.10178632036508609,0.09986917648805728,,
79,06Qha323s06okpZ4LmMX7P,Love Illumination,Franz Ferdinand,TimeTronica,Tangos y boleros,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Deep in Rain,Cowboy,,,0.14932624522627608,0.14606185521963694,0.12986662654147538,0.11405114241357785,0.08413147926923328,,
80,2ExpCKBxiHbgzepERl1t4D,Cuando Pase el Temblor,Soda Stereo,Tangos y boleros,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Pa las caderas y el corazón,Cowboy,,,,0.22966991329156128,0.22068815836913783,0.1124331864097249,0.08026782869014948,,,
81,0Ma8jxBydn8zvAvUvUW85M,Buscando el Amor,Doctor Krápula,Guapachoso,Cowboy,Deep in Rain,De guitarras y voces,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,,0.13612229657009528,0.1320121313704222,0.13180090940571731,0.11300004826926084,0.08688425278000197,0.08472980287313081,
82,04ro70w4y43l6TjjJZhTt9,Mira Qué Buena Que Estás,Los Elefantes,A Andrés Cepeda le gusta esto,Cumbiones,Pa las caderas y el corazón,Popsito,,,,0.28132238305681134,0.14727045225694524,0.12844438129069455,0.10421721620196961,,,
83,63yQrKd9j7GRtBQRnohJu1,En el Mar,Oh'laville,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,Deep in Rain,Cowboy,,,,0.20241330511095912,0.17173216939216043,0.16959879377958834,0.09053373833323741,,,
84,3rsVX2Pd8UkjqF2MAZqeif,La Quiero A Morir,DLG,TimeTronica,Deep in Rain,Iluminación,,,,,0.36361701145896785,0.19054722518311024,0.16353562259348195,,,,
85,6JvWFRhirqkfbotNl1Hlys,"Qué bueno, qué bueno (feat. Jorge Drexler)",Jarabe De Palo,Guapachoso,"Canciones en ingles que me depriman o me duerman, lo que pase primero",A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,,,,0.18051451663705242,0.16169206506486616,0.1414557172189842,0.12138706441212424,,,
86,06ZRGAA5wD86EOhKWkPZ9h,Amor Fingido,Puerto Candelaria,Guapachoso,A Andrés Cepeda le gusta esto,Deep in Rain,Iluminación,Pa las caderas y el corazón,,,0.15289053834974622,0.14703073277926063,0.1256478201915178,0.09691431681754983,0.09366938972317869,,
87,0hKJCsS3XUVEECfslnauKv,Tu Amor No Vale un Bolero,Pilar Cabrera,Sun is shinning,Popsito,A Andrés Cepeda le gusta esto,Cumbiones,,,,0.18472075806211444,0.16581412483220506,0.16107723149489664,0.11168286014184473,,,
88,2wSM3AcPFOTz9OE4eb3AJ2,Despedida,Juan Pablo Vega,Sun is shinning,Popsito,Cumbiones,,,,,0.26600200564759846,0.22134919297327252,0.13658563092706988,,,,
89,0R1P6xtRxAQRS0UMo4wkgg,Estalactitas,Jorge Drexler,Iluminación,TimeTronica,A Andrés Cepeda le gusta esto,Cumbiones,,,,0.25516523267169683,0.16812334127599776,0.13867330566441338,0.10822028420929183,,,
90,2Ae1gF5FPNlCZ4zATObW1e,Cuando Te Tengo Cerca,Juan Pablo Vega,Popsito,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,TimeTronica,Iluminación,,,0.2039773567139544,0.14284744255214643,0.11653095393504014,0.10979544052443291,0.09064346792584775,,
91,0wdfNgPoCpqORIhZHx9ZYq,La Que Me Gusta - Versión Acústica,Los Amigos Invisibles,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Popsito,Cumbiones,A Andrés Cepeda le gusta esto,,,,0.33591642664373356,0.11052124953453168,0.09650185397451766,0.08968973143614507,,,
92,7Li9u5C7CNLvqOqhrhZEML,Dulcito e Coco,Vicente Garcia,Sun is shinning,Popsito,A Andrés Cepeda le gusta esto,Cumbiones,,,,0.25949750487195106,0.1585455708796902,0.1554066367362858,0.1029045313751307,,,
93,3pKn97rC6hpgBsHsH4UM4L,Te Invito,Herencia de Timbiqui,Sun is shinning,Popsito,Iluminación,,,,,0.37334582747569267,0.12565321433299495,0.12035101138245234,,,,
94,6HNsJQihjxODgGWQafAJau,Bonita,Cabas,A Andrés Cepeda le gusta esto,Deep in Rain,Iluminación,Pa las caderas y el corazón,Popsito,,,0.159408118673448,0.13047857321854894,0.11689176457782165,0.10795666296954826,0.09227638497236243,,
95,16kftB6i7iPLbTuAzKUgfR,No Millonario,El Caribefunk,A Andrés Cepeda le gusta esto,Popsito,Pa las caderas y el corazón,Iluminación,Cumbiones,,,0.15375983473083102,0.13335799148099522,0.13167252333266072,0.12214750935633058,0.11018522656889392,,
96,2C1OrpgFso884bmqxbgPk7,6:00 a.m.,Santiago Cruz,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,Cumbiones,Popsito,Iluminación,,,0.23690440008872898,0.1214766545611159,0.11654493509132377,0.11142401035104162,0.10791111811807917,,
97,0vkcyC4KUteZGNYAzTLSv0,Día Tras Día,Andrés Cepeda,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,Popsito,Cowboy,Guapachoso,,,0.22047192431857318,0.15935464437814045,0.10778155889084477,0.10194087107340404,0.08309051350063278,,
98,139RWUxkt0Aomum8o364jS,La Tienda de Sombreros,Monsieur Periné,Pa las caderas y el corazón,A Andrés Cepeda le gusta esto,Iluminación,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,,0.22016422617410616,0.15713942337356504,0.13698875903652855,0.1332019317223328,,,
99,5cfyheAkmqThtjovwfQnD4,Pasos de gigantes,Bacilos,Deep in Rain,TimeTronica,Iluminación,Pa las caderas y el corazón,,,,0.1869908498952757,0.1709845698752494,0.14844118895490716,0.1096636240288588,,,
100,1izKsvswPjXlWJSpyucL59,El Diablo,Sanalejo,Cowboy,Guapachoso,Pa las caderas y el corazón,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Deep in Rain,Tangos y boleros,,0.15826890658910295,0.12368707909757705,0.11265430750361921,0.09835384468549761,0.0814376141746148,0.07908658363388373,
101,0qKX14YZHptDWiEN0CgxGz,Zenith,Kavinsky,Tangos y boleros,Popsito,"Canciones en ingles que me depriman o me duerman, lo que pase primero",,,,,0.26326411411192535,0.19722300947937998,0.1682769159844179,,,,
102,3G9DXOdZHws7eFslJrJvKY,Pharaohs,SBTRKT,Guapachoso,Cumbiones,,,,,,0.5427133385160067,0.22263862171335383,,,,,
103,60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,Cowboy,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,Guapachoso,Popsito,Cumbiones,,0.1476819987807278,0.13011948750809862,0.10050115024674935,0.0956078733679205,0.08869551903601001,0.08228089789395641,
104,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,TimeTronica,Iluminación,Deep in Rain,Pa las caderas y el corazón,,,,0.25406394153840606,0.14184009711143428,0.11035784599438132,0.0954403270324614,,,
105,04caEZhAsQKnWqKsMwk9ud,My Number,Foals,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Guapachoso,Deep in Rain,A Andrés Cepeda le gusta esto,Cowboy,,,0.20820127747710584,0.11297712633698208,0.10064359957823019,0.09668441388421249,0.09342479149134407,,
106,42TrdbXsmLybxUGJczYbrJ,Classic (feat. POWERS),The Knocks,Tangos y boleros,Cowboy,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Deep in Rain,,,,0.18528002361296933,0.16917172674155778,0.16625194486115685,0.09106393880819344,,,
107,2ocfI4Juz5nXelHNUZAHmD,You Should Know,Breakbot,Cowboy,A Andrés Cepeda le gusta esto,Guapachoso,Pa las caderas y el corazón,,,,0.23867937171053114,0.17222535454465798,0.12309591885734893,0.11902745921890877,,,
108,0LxeKwg9t7HOnyfv4bTALT,Suck It and See,Arctic Monkeys,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,,,,,,0.501351634304274,0.27445134881866484,,,,,
109,67wcAJeaNwGm0fcB4HzzYm,Everything Goes My Way,Metronomy,Guapachoso,Cowboy,A Andrés Cepeda le gusta esto,Pa las caderas y el corazón,,,,0.21466729212907157,0.1993521183181558,0.16055678657526046,0.10364027463297122,,,
110,5bsnLiT00hG37qd8p2jdVl,Cornerstone,Arctic Monkeys,"Canciones en ingles que me depriman o me duerman, lo que pase primero",Tangos y boleros,,,,,,0.5531354854354388,0.22900507449205743,,,,,
111,236RkCUAucOj7QXfeVWOfA,La Mujer Que Bota Fuego,Manuel Medrano,A Andrés Cepeda le gusta esto,Popsito,Pa las caderas y el corazón,Sun is shinning,,,,0.2156481791980327,0.17290950615011502,0.16227949455105295,0.15677661117255773,,,
112,6ZVmxaRs1pGFjDApQO2jEZ,Caramelo,Vicente Garcia,A Andrés Cepeda le gusta esto,Tangos y boleros,Cumbiones,Popsito,Pa las caderas y el corazón,,,0.1445349912244196,0.13272985031185985,0.12354710675662106,0.12086928674618246,0.09219467819480001,,
